elapsed_s,timestamp,gateway_id,cpu_pct,cpu_user,cpu_sys,cpu_iowait,mem_total_mb,mem_used_mb,mem_free_mb,mem_used_pct,load_1,load_5,load_15,net_rx_bytes,net_tx_bytes,net_rx_delta,net_tx_delta,cs_cpu_pct,cs_mem_mb,pf_cpu_pct,pf_mem_mb,rx_total,tx_total,rx_delta,tx_delta,rx_crc_ok,rx_crc_error,rx_crc_none,crc_error_rate_pct,rx_dr0,rx_dr1,rx_dr2,rx_dr3,rx_dr4,rx_dr5
196.7,2026-05-17T18:15:19,0016c001f10c2ef6,19.6,3.0,16.7,0.0,7809,702,7107,9.0,0.64,0.53,0.47,413183393,2210348179,4113,44083,1.2,234.5,3.1,2.0,71,54,0,0,0,0,0,0.0,0,0,0,0,0,0
197.2,2026-05-17T18:15:20,0016c001f10c2ef6,10.1,2.2,7.9,0.0,7809,702,7107,9.0,0.64,0.53,0.47,413186327,2210359988,2934,11809,1.2,234.5,3.1,2.0,71,54,0,0,0,0,0,0.0,0,0,0,0,0,0
197.6,2026-05-17T18:15:20,0016c001f10c2ef6,5.9,2.1,3.7,0.0,7809,702,7107,9.0,0.64,0.53,0.47,413189617,2210371797,3290,11809,1.2,234.5,3.1,2.0,71,54,0,0,0,0,0,0.0,0,0,0,0,0,0
198.1,2026-05-17T18:15:20,0016c001f10c2ef6,4.1,1.8,2.4,0.0,7809,703,7106,9.0,0.64,0.53,0.47,413192859,2210383606,3242,11809,1.2,234.5,3.1,2.0,71,54,0,0,0,0,0,0.0,0,0,0,0,0,0
198.5,2026-05-17T18:15:21,0016c001f10c2ef6,5.8,2.3,3.5,0.0,7809,704,7105,9.0,0.64,0.53,0.47,413196878,2210426111,4019,42505,1.2,234.5,3.1,2.0,71,54,0,0,0,0,0,0.0,0,0,0,0,0,0
198.9,2026-05-17T18:15:21,0016c001f10c2ef6,7.2,3.6,3.6,0.0,7809,703,7106,9.0,0.64,0.53,0.47,413200116,2210437920,3238,11809,1.2,234.5,3.1,2.0,73,56,2,2,0,0,0,0.0,0,0,0,0,0,0
199.3,2026-05-17T18:15:22,0016c001f10c2ef6,6.3,2.9,2.9,0.6,7809,703,7106,9.0,0.64,0.53,0.47,413203358,2210449729,3242,11809,1.2,234.5,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
199.7,2026-05-17T18:15:22,0016c001f10c2ef6,6.4,2.9,3.5,0.0,7809,702,7107,9.0,0.64,0.53,0.47,413206548,2210461538,3190,11809,1.2,234.5,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
200.2,2026-05-17T18:15:23,0016c001f10c2ef6,8.5,2.6,5.8,0.0,7809,703,7106,9.0,0.64,0.53,0.47,413209738,2210473413,3190,11875,1.2,234.5,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
200.7,2026-05-17T18:15:23,0016c001f10c2ef6,11.6,4.5,7.1,0.0,7809,702,7107,9.0,0.59,0.52,0.46,413213929,2210516062,4191,42649,1.2,234.5,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
201.2,2026-05-17T18:15:24,0016c001f10c2ef6,9.7,3.6,6.2,0.0,7809,703,7106,9.0,0.59,0.52,0.46,413217119,2210527937,3190,11875,1.2,234.5,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
201.6,2026-05-17T18:15:24,0016c001f10c2ef6,6.3,3.4,2.9,0.0,7809,702,7107,9.0,0.59,0.52,0.46,413220105,2210539746,2986,11809,1.2,234.5,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
202.0,2026-05-17T18:15:24,0016c001f10c2ef6,7.1,2.4,4.7,0.0,7809,702,7107,9.0,0.59,0.52,0.46,413223343,2210551555,3238,11809,1.2,234.5,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
202.5,2026-05-17T18:15:25,0016c001f10c2ef6,5.7,2.3,3.4,0.0,7809,702,7107,9.0,0.59,0.52,0.46,413226533,2210563364,3190,11809,1.2,234.5,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
202.9,2026-05-17T18:15:25,0016c001f10c2ef6,6.5,3.0,3.6,0.0,7809,702,7107,9.0,0.59,0.52,0.46,413230548,2210605869,4015,42505,1.2,234.5,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
203.3,2026-05-17T18:15:26,0016c001f10c2ef6,6.3,2.3,4.0,0.0,7809,702,7107,9.0,0.59,0.52,0.46,413234015,2210617678,3467,11809,1.2,234.5,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
203.7,2026-05-17T18:15:26,0016c001f10c2ef6,6.3,1.7,4.6,0.0,7809,701,7108,9.0,0.59,0.52,0.46,413237253,2210629487,3238,11809,1.2,234.5,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
204.2,2026-05-17T18:15:27,0016c001f10c2ef6,5.6,1.7,3.9,0.0,7809,701,7108,9.0,0.59,0.52,0.46,413240291,2210641296,3038,11809,1.2,234.5,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
204.6,2026-05-17T18:15:27,0016c001f10c2ef6,7.1,2.4,4.1,0.6,7809,702,7107,9.0,0.59,0.52,0.46,413244254,2210683801,3963,42505,1.2,234.5,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
205.0,2026-05-17T18:15:27,0016c001f10c2ef6,7.0,2.9,4.1,0.0,7809,702,7107,9.0,0.59,0.52,0.46,413247544,2210695610,3290,11809,1.2,234.5,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
205.4,2026-05-17T18:15:28,0016c001f10c2ef6,5.8,1.7,4.1,0.0,7809,702,7107,9.0,0.59,0.52,0.46,413250682,2210707419,3138,11809,1.2,234.5,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
205.9,2026-05-17T18:15:28,0016c001f10c2ef6,5.7,2.3,3.4,0.0,7809,702,7107,9.0,0.54,0.51,0.46,413253976,2210721021,3294,13602,1.2,234.5,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
206.3,2026-05-17T18:15:29,0016c001f10c2ef6,14.7,5.8,8.4,0.5,7809,702,7107,9.0,0.54,0.51,0.46,413257164,2210734862,3188,13841,1.2,234.5,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
206.8,2026-05-17T18:15:29,0016c001f10c2ef6,7.5,2.7,4.8,0.0,7809,703,7106,9.0,0.54,0.51,0.46,413261075,2210777448,3911,42586,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
207.2,2026-05-17T18:15:30,0016c001f10c2ef6,17.9,1.7,16.2,0.0,7809,703,7106,9.0,0.54,0.51,0.46,413264313,2210789257,3238,11809,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
207.7,2026-05-17T18:15:30,0016c001f10c2ef6,19.3,2.4,16.9,0.0,7809,703,7106,9.0,0.54,0.51,0.46,413267403,2210801066,3090,11809,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
208.1,2026-05-17T18:15:30,0016c001f10c2ef6,20.2,2.4,16.7,1.2,7809,703,7106,9.0,0.54,0.51,0.46,413270541,2210812875,3138,11809,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
208.5,2026-05-17T18:15:31,0016c001f10c2ef6,12.7,2.3,10.4,0.0,7809,703,7106,9.0,0.54,0.51,0.46,413273955,2210824762,3414,11887,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
209.0,2026-05-17T18:15:31,0016c001f10c2ef6,6.4,2.3,4.1,0.0,7809,702,7107,9.0,0.54,0.51,0.46,413278074,2210867348,4119,42586,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
209.4,2026-05-17T18:15:32,0016c001f10c2ef6,5.9,2.4,3.6,0.0,7809,702,7107,9.0,0.54,0.51,0.46,413281316,2210879157,3242,11809,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
209.8,2026-05-17T18:15:32,0016c001f10c2ef6,5.7,1.1,4.5,0.0,7809,703,7106,9.0,0.54,0.51,0.46,413284454,2210890966,3138,11809,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
210.3,2026-05-17T18:15:33,0016c001f10c2ef6,6.5,3.0,3.5,0.0,7809,702,7107,9.0,0.54,0.51,0.46,413287540,2210902775,3086,11809,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
210.7,2026-05-17T18:15:33,0016c001f10c2ef6,6.8,2.3,4.5,0.0,7809,702,7107,9.0,0.5,0.5,0.46,413291503,2210945361,3963,42586,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
211.2,2026-05-17T18:15:34,0016c001f10c2ef6,7.9,3.4,4.0,0.6,7809,702,7107,9.0,0.5,0.5,0.46,413294745,2210957170,3242,11809,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
211.7,2026-05-17T18:15:34,0016c001f10c2ef6,8.9,3.0,5.9,0.0,7809,702,7107,9.0,0.5,0.5,0.46,413297935,2210969045,3190,11875,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
212.1,2026-05-17T18:15:34,0016c001f10c2ef6,6.3,2.3,4.0,0.0,7809,703,7106,9.0,0.5,0.5,0.46,413300973,2210980854,3038,11809,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
212.5,2026-05-17T18:15:35,0016c001f10c2ef6,5.7,1.1,4.6,0.0,7809,703,7106,9.0,0.5,0.5,0.46,413304315,2210992663,3342,11809,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
213.0,2026-05-17T18:15:35,0016c001f10c2ef6,8.5,3.4,5.1,0.0,7809,703,7106,9.0,0.5,0.5,0.46,413308863,2211035249,4548,42586,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
213.4,2026-05-17T18:15:36,0016c001f10c2ef6,7.3,2.8,4.5,0.0,7809,703,7106,9.0,0.5,0.5,0.46,413312005,2211047058,3142,11809,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
213.8,2026-05-17T18:15:36,0016c001f10c2ef6,5.9,1.8,4.1,0.0,7809,703,7106,9.0,0.5,0.5,0.46,413315195,2211058867,3190,11809,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
214.2,2026-05-17T18:15:37,0016c001f10c2ef6,5.7,1.7,4.0,0.0,7809,703,7106,9.0,0.5,0.5,0.46,413318437,2211070676,3242,11809,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
214.7,2026-05-17T18:15:37,0016c001f10c2ef6,6.9,2.3,4.6,0.0,7809,703,7106,9.0,0.5,0.5,0.46,413322400,2211113262,3963,42586,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
215.1,2026-05-17T18:15:37,0016c001f10c2ef6,7.0,4.1,2.9,0.0,7809,703,7106,9.0,0.5,0.5,0.46,413325742,2211125071,3342,11809,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
215.5,2026-05-17T18:15:38,0016c001f10c2ef6,7.3,3.4,4.0,0.0,7809,702,7107,9.0,0.54,0.51,0.46,413328932,2211136880,3190,11809,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
215.9,2026-05-17T18:15:38,0016c001f10c2ef6,5.1,2.3,2.8,0.0,7809,702,7107,9.0,0.54,0.51,0.46,413332070,2211148689,3138,11809,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
216.4,2026-05-17T18:15:39,0016c001f10c2ef6,6.5,2.4,4.2,0.0,7809,702,7107,9.0,0.54,0.51,0.46,413335384,2211160576,3314,11887,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
216.8,2026-05-17T18:15:39,0016c001f10c2ef6,9.4,2.6,6.8,0.0,7809,702,7107,9.0,0.54,0.51,0.46,413339659,2211203294,4275,42718,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
217.2,2026-05-17T18:15:40,0016c001f10c2ef6,8.3,3.6,4.8,0.0,7809,702,7107,9.0,0.54,0.51,0.46,413342801,2211215103,3142,11809,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
217.7,2026-05-17T18:15:40,0016c001f10c2ef6,6.9,2.9,4.0,0.0,7809,702,7107,9.0,0.54,0.51,0.46,413346115,2211227068,3314,11965,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
218.1,2026-05-17T18:15:40,0016c001f10c2ef6,5.8,1.7,4.0,0.0,7809,702,7107,9.0,0.54,0.51,0.46,413349357,2211238877,3242,11809,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
218.5,2026-05-17T18:15:41,0016c001f10c2ef6,14.5,1.2,13.3,0.0,7809,703,7106,9.0,0.54,0.51,0.46,413352447,2211250686,3090,11809,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
219.0,2026-05-17T18:15:41,0016c001f10c2ef6,20.4,3.6,16.8,0.0,7809,703,7106,9.0,0.54,0.51,0.46,413356758,2211293404,4311,42718,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
219.4,2026-05-17T18:15:42,0016c001f10c2ef6,18.9,1.7,17.1,0.0,7809,702,7107,9.0,0.54,0.51,0.46,413359948,2211305213,3190,11809,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
219.8,2026-05-17T18:15:42,0016c001f10c2ef6,20.5,3.5,17.0,0.0,7809,703,7106,9.0,0.54,0.51,0.46,413363138,2211317022,3190,11809,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
220.3,2026-05-17T18:15:43,0016c001f10c2ef6,6.9,2.9,4.0,0.0,7809,701,7108,9.0,0.5,0.5,0.46,413366224,2211328831,3086,11809,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
220.7,2026-05-17T18:15:43,0016c001f10c2ef6,6.4,1.7,4.6,0.0,7809,702,7107,9.0,0.5,0.5,0.46,413369314,2211340640,3090,11809,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
221.1,2026-05-17T18:15:43,0016c001f10c2ef6,8.0,2.3,5.7,0.0,7809,702,7107,9.0,0.5,0.5,0.46,413373325,2211383226,4011,42586,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
221.5,2026-05-17T18:15:44,0016c001f10c2ef6,5.4,2.4,3.0,0.0,7809,703,7106,9.0,0.5,0.5,0.46,413376535,2211395121,3210,11895,1.2,234.6,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
222.0,2026-05-17T18:15:44,0016c001f10c2ef6,8.4,3.1,5.2,0.0,7809,703,7106,9.0,0.5,0.5,0.46,413379621,2211406996,3086,11875,1.2,234.4,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
222.4,2026-05-17T18:15:45,0016c001f10c2ef6,6.8,2.3,4.5,0.0,7809,702,7107,9.0,0.5,0.5,0.46,413382811,2211418805,3190,11809,1.2,234.3,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
222.9,2026-05-17T18:15:46,0016c001f10c2ef6,5.6,1.7,4.0,0.0,7809,702,7107,9.0,0.5,0.5,0.46,413387259,2211461391,4448,42586,1.2,234.3,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
223.3,2026-05-17T18:15:47,0016c001f10c2ef6,8.6,4.0,4.6,0.0,7809,701,7108,9.0,0.5,0.5,0.46,413390501,2211473200,3242,11809,1.2,234.3,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
223.7,2026-05-17T18:15:47,0016c001f10c2ef6,5.1,1.7,3.4,0.0,7809,703,7106,9.0,0.5,0.5,0.46,413393639,2211485009,3138,11809,1.2,234.3,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
224.1,2026-05-17T18:15:47,0016c001f10c2ef6,8.4,2.2,6.2,0.0,7809,703,7106,9.0,0.5,0.5,0.46,413396829,2211496818,3190,11809,1.2,234.3,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
224.6,2026-05-17T18:15:48,0016c001f10c2ef6,5.2,1.7,3.4,0.0,7809,703,7106,9.0,0.5,0.5,0.46,413399915,2211508627,3086,11809,1.2,234.3,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
225.0,2026-05-17T18:15:48,0016c001f10c2ef6,8.2,3.5,4.7,0.0,7809,703,7106,9.0,0.5,0.5,0.46,413404082,2211551213,4167,42586,1.2,234.3,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
225.4,2026-05-17T18:15:49,0016c001f10c2ef6,6.7,2.2,4.5,0.0,7809,703,7106,9.0,0.46,0.49,0.46,413407120,2211563022,3038,11809,1.2,234.3,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
225.9,2026-05-17T18:15:49,0016c001f10c2ef6,5.1,1.1,4.0,0.0,7809,703,7106,9.0,0.46,0.49,0.46,413410410,2211574831,3290,11809,1.2,234.4,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
226.3,2026-05-17T18:15:50,0016c001f10c2ef6,7.3,2.2,5.1,0.0,7809,701,7108,9.0,0.46,0.49,0.46,413413600,2211586640,3190,11809,1.2,234.4,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
226.7,2026-05-17T18:15:50,0016c001f10c2ef6,7.3,2.2,4.5,0.6,7809,701,7108,9.0,0.46,0.49,0.46,413416894,2211599132,3294,12492,1.2,234.4,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
227.2,2026-05-17T18:15:50,0016c001f10c2ef6,13.3,5.4,7.9,0.0,7809,702,7107,9.0,0.46,0.49,0.46,413420751,2211643366,3857,44234,1.2,234.4,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
227.8,2026-05-17T18:15:51,0016c001f10c2ef6,8.5,3.3,5.2,0.0,7809,702,7107,9.0,0.46,0.49,0.46,413423989,2211655241,3238,11875,1.2,234.4,3.1,2.0,73,56,0,0,0,0,0,0.0,0,0,0,0,0,0
228.2,2026-05-17T18:15:51,0016c001f10c2ef6,5.6,1.7,3.9,0.0,7809,699,7110,9.0,0.46,0.49,0.46,413427027,2211667050,3038,11809,1.2,234.3,3.1,2.0,75,58,2,2,0,0,0,0.0,0,0,0,0,0,0
228.6,2026-05-17T18:15:52,0016c001f10c2ef6,7.3,2.8,4.5,0.0,7809,701,7108,9.0,0.46,0.49,0.46,413430265,2211678859,3238,11809,1.2,234.3,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
229.1,2026-05-17T18:15:52,0016c001f10c2ef6,6.8,2.3,4.5,0.0,7809,701,7108,9.0,0.46,0.49,0.46,413434336,2211721511,4071,42652,1.2,234.3,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
229.5,2026-05-17T18:15:53,0016c001f10c2ef6,5.8,1.7,4.0,0.0,7809,701,7108,9.0,0.46,0.49,0.46,413437422,2211733320,3086,11809,1.2,234.3,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
229.9,2026-05-17T18:15:53,0016c001f10c2ef6,12.1,2.3,9.8,0.0,7809,703,7106,9.0,0.5,0.5,0.46,413440608,2211745129,3186,11809,1.2,234.3,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
230.4,2026-05-17T18:15:54,0016c001f10c2ef6,19.9,2.9,17.0,0.0,7809,703,7106,9.0,0.5,0.5,0.46,413443698,2211756938,3090,11809,1.2,234.3,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
230.8,2026-05-17T18:15:54,0016c001f10c2ef6,19.2,1.2,18.0,0.0,7809,703,7106,9.0,0.5,0.5,0.46,413446836,2211768747,3138,11809,1.2,234.3,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
231.2,2026-05-17T18:15:54,0016c001f10c2ef6,20.8,3.5,17.3,0.0,7809,704,7105,9.0,0.5,0.5,0.46,413450955,2211811333,4119,42586,1.2,234.3,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
231.7,2026-05-17T18:15:55,0016c001f10c2ef6,7.3,2.3,4.5,0.6,7809,703,7106,9.0,0.5,0.5,0.46,413454145,2211823142,3190,11809,1.2,234.3,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
232.1,2026-05-17T18:15:55,0016c001f10c2ef6,6.9,2.9,4.0,0.0,7809,703,7106,9.0,0.5,0.5,0.46,413457355,2211835029,3210,11887,1.2,234.3,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
232.5,2026-05-17T18:15:56,0016c001f10c2ef6,7.3,2.2,5.0,0.0,7809,703,7106,9.0,0.5,0.5,0.46,413460916,2211846904,3561,11875,1.2,234.3,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
233.0,2026-05-17T18:15:56,0016c001f10c2ef6,9.8,4.6,5.2,0.0,7809,703,7106,9.0,0.5,0.5,0.46,413464979,2211889556,4063,42652,1.2,234.3,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
233.5,2026-05-17T18:15:57,0016c001f10c2ef6,11.4,4.0,7.5,0.0,7809,702,7107,9.0,0.5,0.5,0.46,413468121,2211901431,3142,11875,1.2,234.3,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
234.0,2026-05-17T18:15:57,0016c001f10c2ef6,11.4,5.0,6.5,0.0,7809,703,7106,9.0,0.5,0.5,0.46,413471463,2211913306,3342,11875,1.2,234.3,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
234.5,2026-05-17T18:15:58,0016c001f10c2ef6,8.7,3.6,5.1,0.0,7809,703,7106,9.0,0.5,0.5,0.46,413474705,2211925181,3242,11875,1.2,234.3,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
235.0,2026-05-17T18:15:58,0016c001f10c2ef6,10.9,5.0,6.0,0.0,7809,703,7106,9.0,0.46,0.49,0.46,413478980,2211968516,4275,43335,1.2,234.4,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
235.4,2026-05-17T18:15:59,0016c001f10c2ef6,13.3,5.1,8.2,0.0,7809,703,7106,9.0,0.46,0.49,0.46,413482170,2211980391,3190,11875,1.2,234.4,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
235.9,2026-05-17T18:15:59,0016c001f10c2ef6,9.0,4.0,5.0,0.0,7809,702,7107,9.0,0.46,0.49,0.46,413485302,2211993848,3132,13457,1.2,234.4,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
236.5,2026-05-17T18:16:00,0016c001f10c2ef6,9.4,3.1,6.3,0.0,7809,702,7107,9.0,0.46,0.49,0.46,413488392,2212005723,3090,11875,1.2,234.4,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
236.9,2026-05-17T18:16:00,0016c001f10c2ef6,9.7,4.0,5.7,0.0,7809,702,7107,9.0,0.46,0.49,0.46,413491676,2212019618,3284,13895,1.2,234.4,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
237.4,2026-05-17T18:16:01,0016c001f10c2ef6,6.5,1.6,4.3,0.5,7809,703,7106,9.0,0.46,0.49,0.46,413495535,2212062229,3859,42611,1.2,234.4,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
237.8,2026-05-17T18:16:01,0016c001f10c2ef6,5.5,2.2,3.3,0.0,7809,703,7106,9.0,0.46,0.49,0.46,413498515,2212074987,2980,12758,1.2,234.4,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
238.3,2026-05-17T18:16:01,0016c001f10c2ef6,5.6,2.8,2.8,0.0,7809,703,7106,9.0,0.46,0.49,0.46,413501753,2212086796,3238,11809,1.2,234.4,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
238.7,2026-05-17T18:16:02,0016c001f10c2ef6,4.3,2.2,2.2,0.0,7809,703,7106,9.0,0.46,0.49,0.46,413504839,2212098605,3086,11809,1.2,234.4,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
239.2,2026-05-17T18:16:02,0016c001f10c2ef6,10.0,2.8,6.1,1.1,7809,703,7106,9.0,0.46,0.49,0.46,413509166,2212141216,4327,42611,1.2,234.4,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
239.6,2026-05-17T18:16:03,0016c001f10c2ef6,6.9,2.3,4.6,0.0,7809,703,7106,9.0,0.46,0.49,0.46,413512204,2212153025,3038,11809,1.2,234.4,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
240.0,2026-05-17T18:16:03,0016c001f10c2ef6,6.7,1.7,5.0,0.0,7809,703,7106,9.0,0.42,0.48,0.45,413515566,2212164912,3362,11887,1.2,234.4,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
240.5,2026-05-17T18:16:04,0016c001f10c2ef6,6.7,2.8,3.9,0.0,7809,703,7106,9.0,0.42,0.48,0.45,413518656,2212176721,3090,11809,1.2,234.4,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
240.9,2026-05-17T18:16:04,0016c001f10c2ef6,5.6,1.1,4.5,0.0,7809,703,7106,9.0,0.42,0.48,0.45,413521846,2212188530,3190,11809,1.2,234.4,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
241.3,2026-05-17T18:16:05,0016c001f10c2ef6,12.3,3.4,8.9,0.0,7809,703,7106,9.0,0.42,0.48,0.45,413525861,2212231141,4015,42611,1.2,234.4,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
241.8,2026-05-17T18:16:05,0016c001f10c2ef6,19.4,2.4,17.1,0.0,7809,703,7106,9.0,0.42,0.48,0.45,413528999,2212242950,3138,11809,1.2,234.4,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
242.2,2026-05-17T18:16:05,0016c001f10c2ef6,19.2,2.4,16.8,0.0,7809,702,7107,9.0,0.42,0.48,0.45,413532618,2212254759,3619,11809,1.2,234.4,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
242.6,2026-05-17T18:16:06,0016c001f10c2ef6,19.5,3.6,16.0,0.0,7809,702,7107,9.0,0.42,0.48,0.45,413535860,2212266568,3242,11809,1.2,234.4,3.1,2.0,75,58,0,0,0,0,0,0.0,0,0,0,0,0,0
